uf,m,pop,l,u,e,g,mi,mm,f,dl,du,mac,crit,idh,caps,caps_tipo,caps_gestor,srt,leitos_hg,psiq,lq,cobertura_raps,psiq_hg,psiq_hg_sus,hosp_psiq,sm_total,def_psiq,psiq_cad,psiq_hab,psiq_status,alerta_fiscal,porte,pop_sus,esf_gap,regiao,score_mun,risco_mun,vulnerab,n_flags,recup_r,prioridade,siops_desp,esf_equipes,ibge_cod,lat,lon,pib_percapita,agua_rede,esgoto_rede,bolsa_familia_pct,agentes_acs,internacoes_av,cobertura_vacinal,ine,gini,nascimentos,dengue_inc,alfabetizacao,notificacoes,coord_saude,score_v2,score_v2_ab,score_v2_iv,score_v2_raps,score_v2_se,score_v2_san,score_v2_fin,risco_v2,leitos_sus,leitos_sus_1k,esf_1k,medicos_1k,enfermeiros_1k,acs_1k,mort_cv_100k,mort_dm_100k,mort_has_100k,prev_dm_pct,prev_has_pct,intern_dengue_100k,intern_pneum_100k,intern_sepse_100k,let_dengue,let_pneum,let_sepse,sih_score,score_v3_d1,score_v3_d2,score_v3_d3,score_v3_d4,cob_sarampo,cob_gripe,cob_covid,pen_vacinal,pen_vacinal_nivel,pen_vacinal_desc,d1_base,psiq_1k,lq_1k,leitos_total,ibge_7,uti_sus,vacuo_hab,esf_pct,versao_banco,score_v3,rank_v3,rank_regiao_v3,risco_v3
SP,Santa Cruz das Palmeiras,30842,1.52,0.202,59.0,7.7,8.0,43.5,37.0,-24.0,0.0,Sudeste,ADEQUADO,0.798,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,23131,21.0,Sudeste,48.8,ALTO,4.1,1,1.0,4,1137.3,4,3546306.0,-21.853876,-47.25055,71518,99.9,90.2,7.9,35,220,77.0,0.444,0.485,336,150,92.5,119,Secretaria Municipal de Saúde,62.0,33.5,83.9,25.4,81.5,93.7,67.7,MÉDIO,44,1.43,1.3,3.96,3.85,1.13,240.5,48.5,28.3,11.6,30.3,13.7,243.7,42.2,0.0512,0.0388,0.2708,3.81,78.91,39.49,29.87,35.19,101.7,63.9,75.3,True,1,Geral:77%,78.91,,,,3546306.0,0.0,0,0.0,v40+v37+v3,47.79,657.0,123.0,CRÍTICO
SP,Santa Cruz do Rio Pardo,44842,1.75,0.202,63.5,9.0,8.6,42.0,61.0,-26.0,0.0,Sudeste,ADEQUADO,0.783,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,33631,16.5,Sudeste,45.1,ALTO,4.5,0,2.4,4,1126.3,6,3546405.0,-22.809347,-49.569185,70825,99.9,89.3,8.0,50,223,76.7,0.448,0.488,589,150,94.9,173,Secretaria Municipal de Saúde,59.9,37.1,82.1,17.5,81.6,93.7,53.0,MÉDIO,64,1.43,1.34,3.96,3.85,1.12,237.3,47.7,27.9,11.5,30.0,13.4,243.7,41.0,0.0524,0.039,0.2735,3.76,76.55,39.6,30.02,37.31,110.1,82.1,90.5,True,1,Geral:77%,76.55,,,,3546405.0,0.0,0,0.0,v40+v37+v3,47.47,597.0,105.0,CRÍTICO
SP,Santa Ernestina,5842,1.43,0.0,68.2,7.7,10.2,48.5,7.0,-5.0,-1.0,Sudeste,CRÍTICO,0.753,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,4381,11.8,Sudeste,45.0,ALTO,4.9,2,0.2,3,781.1,1,3546504.0,-21.452012,-48.366742,66132,96.0,56.6,15.6,10,332,72.1,0.582,0.452,76,112,93.3,17,Secretaria Municipal de Saúde,49.5,44.9,57.8,0.0,81.2,71.7,38.0,ALTO,5,0.86,1.71,2.52,2.62,1.71,231.1,46.1,27.0,11.3,29.5,10.0,253.7,22.7,0.0548,0.0395,0.2788,3.08,70.95,22.95,57.89,48.47,112.3,68.0,78.8,True,1,Geral:72%,70.95,,,,3546504.0,0.0,0,0.0,v40+v37+v3,51.66,1316.0,393.0,CRÍTICO
SP,Santa Fé do Sul,0,,,,,,,,,,,P3,,0.0,Dado não disponível,,0.0,0,0,0.0,NÃO INFORMADO,0,0,,0,0.0,0.0,0.0,DADO_PENDENTE,False,INDEFINIDO,0,80.0,Sudeste,50.0,ALTO,5.5,4,0.0,2,,0,354660.0,-20.2419,-50.9502,62370,86.2,50.8,17.4,0,369,69.9,0.648,0.477,0,148,93.8,0,Secretaria Municipal de Saúde,42.3,45.5,11.1,30.0,73.4,54.7,50.0,ALTO,47,0.0,0.0,3.6,3.5,0.0,209.5,40.5,24.1,10.4,27.6,7.5,189.9,27.8,0.059,0.0405,0.2881,2.71,68.48,29.64,73.27,73.72,68.0,58.9,70.7,True,2,CRITICO: Sarampo 68.0%<80.0% | Gripe 58.9%<60.0%,50.48,,,91.0,354660.0,0.0,0,0.0,v40+v37+v3,,,,
SP,Santa Gertrudes,22842,1.51,0.0,64.4,9.4,7.8,52.5,27.0,-18.0,-3.0,Sudeste,MODERADO,0.792,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,17131,15.6,Sudeste,42.2,ALTO,4.2,1,1.2,3,1132.9,3,3546702.0,-22.476368,-47.52232,71240,99.9,89.8,7.9,26,221,76.9,0.446,0.486,284,150,95.7,88,Secretaria Municipal de Saúde,62.3,39.5,78.1,34.3,84.3,93.7,49.3,MÉDIO,33,1.44,1.31,3.96,3.85,1.14,239.2,48.2,28.2,11.6,30.2,13.6,243.7,41.7,0.0516,0.0389,0.2719,3.79,78.09,39.53,29.66,34.8,85.3,64.7,76.0,True,2,Sarampo:85% | Geral:77%,78.09,,,,3546702.0,0.0,0,0.0,v40+v37+v3,47.43,591.0,102.0,CRÍTICO
SP,Santa Isabel,54842,1.66,0.22,62.3,9.1,8.0,53.5,71.0,-36.0,0.0,Sudeste,ADEQUADO,0.81,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,41131,17.7,Sudeste,43.1,ALTO,4.4,1,2.9,3,1146.2,7,3546801.0,-23.288387,-46.242353,72072,99.9,90.9,7.8,62,219,77.1,0.441,0.483,609,150,93.2,211,Secretaria Municipal de Saúde,58.3,36.2,76.8,14.3,82.6,93.7,53.2,MÉDIO,78,1.42,1.28,3.96,3.85,1.13,240.9,48.7,28.4,11.6,30.4,13.9,243.7,43.3,0.0502,0.0385,0.2687,3.85,79.45,39.52,31.26,38.16,93.7,62.6,74.3,True,1,Sarampo:94% | Geral:77%,79.45,,,,3546801.0,0.0,0,0.0,v40+v37+v3,48.82,813.0,155.0,CRÍTICO
SP,Santa Lúcia,9842,1.14,0.0,71.5,6.7,8.4,54.0,9.0,-10.0,-1.0,Sudeste,MODERADO,0.753,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,7381,8.5,Sudeste,53.2,ALTO,3.7,2,0.2,3,781.1,2,3546900.0,-21.670883,-48.05763,66132,96.0,56.6,15.6,16,332,72.1,0.582,0.452,87,112,92.7,29,Secretaria Municipal de Saúde,52.2,49.1,61.2,0.0,80.6,71.7,48.6,ALTO,9,0.91,2.03,2.52,2.62,1.63,231.1,46.1,27.0,11.3,29.5,10.0,257.4,22.7,0.0548,0.0395,0.2788,3.11,80.95,23.3,56.11,46.41,92.0,59.0,71.3,True,1,Sarampo:92% | Geral:72%,70.95,,,,3546900.0,0.0,0,0.0,v40+v37+v3,53.91,1944.0,730.0,ALTO
SP,Santa Maria da Serra,6842,1.07,0.0,67.0,9.1,7.0,47.0,6.0,-8.0,-1.0,Sudeste,CRÍTICO,0.801,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,5131,13.0,Sudeste,40.4,ALTO,4.3,3,0.2,2,806.0,1,3547007.0,-22.563043,-48.15459,68244,99.0,58.4,15.1,11,322,72.8,0.564,0.445,70,112,91.9,20,Secretaria Municipal de Saúde,52.1,42.7,70.7,0.0,88.8,76.2,25.2,ALTO,6,0.88,1.46,2.52,2.62,1.61,240.9,48.7,28.4,11.6,30.4,10.8,254.5,25.0,0.0509,0.0387,0.2703,3.19,89.45,20.46,59.15,42.87,37.7,81.4,89.9,True,3,Sarampo:38% | Geral:73%,79.45,,,,3547007.0,0.0,0,0.0,v40+v37+v3,56.13,2575.0,952.0,ALTO
SP,Santa Mercedes,5842,1.38,0.0,69.7,6.7,9.2,46.5,6.0,-5.0,-1.0,Sudeste,CRÍTICO,0.759,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,4381,10.3,Sudeste,53.6,ALTO,4.1,2,0.1,3,784.2,1,3547106.0,-21.316465,-51.737373,66396,96.3,56.8,15.5,10,331,72.2,0.58,0.451,30,112,89.2,17,Secretaria Municipal de Saúde,52.1,47.7,63.4,0.0,78.7,72.2,48.9,ALTO,5,0.86,1.71,2.52,2.62,1.71,232.3,46.4,27.2,11.3,29.6,10.1,253.0,22.9,0.0543,0.0394,0.2777,3.08,71.88,22.45,57.8,45.64,120.0,79.6,88.5,True,1,Geral:72%,71.88,,,,3547106.0,0.0,0,0.0,v40+v37+v3,51.36,1240.0,344.0,CRÍTICO
SP,Santa Rita d'Oeste,0,,,,,,,,,,,P3,,0.0,Dado não disponível,,0.0,0,0,0.0,NÃO INFORMADO,0,0,,0,0.0,0.0,0.0,DADO_PENDENTE,False,INDEFINIDO,0,80.0,Sudeste,50.0,ALTO,5.5,4,0.0,2,,0,354740.0,-20.0972,-50.8127,62370,86.2,50.8,17.4,0,369,69.9,0.648,0.477,0,148,93.8,0,Secretaria Municipal de Saúde,42.3,45.5,11.1,30.0,73.4,54.7,50.0,ALTO,0,0.0,0.0,3.6,3.5,0.0,209.5,40.5,24.1,10.4,27.6,7.5,189.9,27.8,0.059,0.0405,0.2881,2.71,50.48,29.64,73.27,73.72,82.5,77.0,86.1,False,0,OK,50.48,,,0.0,354740.0,0.0,0,0.0,v40+v37+v3,,,,
SP,Santa Rita do Passa Quatro,25842,1.58,0.0,60.5,8.0,9.2,40.5,32.0,-19.0,-3.0,Sudeste,MODERADO,0.762,1.0,CAPS,Municipal,0.0,0,185,7.16,SIM,185,185,,185,0.0,185.0,185.0,HABILITADO,False,MÉDIO,19381,19.5,Sudeste,44.0,ALTO,4.9,0,1.0,3,1110.9,3,3547502.0,-21.68266,-47.508531,69854,99.9,88.1,8.1,29,226,76.4,0.455,0.491,216,150,94.8,99,Secretaria Municipal de Saúde,70.8,31.9,80.4,100.0,77.2,93.0,62.3,MÉDIO,37,1.43,1.16,3.96,3.85,1.12,232.9,46.6,27.3,11.3,29.7,12.9,243.0,39.1,0.054,0.0394,0.2772,3.67,82.46,39.36,26.42,33.99,77.7,77.9,87.0,True,3,Sarampo:78% | Geral:76%,72.46,,,,3547502.0,0.0,0,0.0,v40+v37+v3,47.6,626.0,112.0,CRÍTICO
SP,Santa Rosa de Viterbo,24842,1.49,0.0,64.4,7.9,7.4,55.0,29.0,-20.0,-3.0,Sudeste,CRÍTICO,0.756,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,18631,15.6,Sudeste,48.1,ALTO,4.1,1,0.8,4,1106.5,3,3547601.0,-21.504544,-47.366117,69577,99.9,87.7,8.1,28,227,76.3,0.457,0.492,225,150,95.4,96,Secretaria Municipal de Saúde,61.2,37.9,76.4,31.6,76.4,92.8,63.0,MÉDIO,36,1.45,1.21,3.96,3.85,1.13,231.7,46.3,27.1,11.3,29.6,12.8,243.0,38.6,0.0545,0.0395,0.2782,3.65,71.54,39.34,30.82,39.24,97.2,83.6,91.8,True,1,Geral:76%,71.54,,,,3547601.0,0.0,0,0.0,v40+v37+v3,46.43,450.0,47.0,CRÍTICO
SP,Santa Salete,2842,1.18,0.0,70.3,8.0,10.6,54.0,3.0,-3.0,0.0,Sudeste,MODERADO,0.804,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MICRO,2131,9.7,Sudeste,43.4,ALTO,4.5,2,0.1,3,640.5,0,3547650.0,-20.257181,-50.719682,68376,88.8,39.0,21.1,6,380,70.8,0.644,0.414,12,98,94.1,7,Secretaria Municipal de Saúde,47.2,51.9,46.4,0.0,97.3,53.7,23.1,ALTO,2,0.7,0.0,1.8,1.93,2.11,240.9,48.7,28.4,11.6,30.4,11.0,195.1,43.1,0.0507,0.0386,0.2698,3.4,79.45,34.83,71.47,46.59,94.4,81.3,89.8,True,1,Sarampo:94% | Geral:71%,79.45,,,,3547650.0,0.0,0,0.0,v40+v37+v3,60.97,4268.0,1480.0,BAIXO
SP,Santana da Ponte Pensa,3842,1.07,0.0,71.5,7.9,8.4,56.5,3.0,-4.0,0.0,Sudeste,MODERADO,0.777,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MICRO,2881,8.5,Sudeste,47.1,ALTO,3.8,2,0.1,3,629.4,1,3547205.0,-20.26035,-50.797575,67188,87.2,38.3,21.5,8,387,70.4,0.655,0.418,13,98,91.6,10,Secretaria Municipal de Saúde,47.6,53.0,52.8,0.0,91.3,51.5,23.2,ALTO,2,0.52,2.6,1.8,1.93,2.08,236.1,47.4,27.7,11.5,29.9,10.4,182.2,40.3,0.0528,0.0391,0.2745,3.18,75.62,33.64,60.86,47.49,120.0,69.0,79.6,True,1,Geral:70%,75.62,,,,3547205.0,0.0,0,0.0,v40+v37+v3,56.48,2696.0,1008.0,ALTO
SP,Santana de Parnaíba,126842,2.06,0.246,59.6,6.7,7.6,53.0,204.0,-44.0,0.0,Sudeste,ADEQUADO,0.789,1.0,CAPS II,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,GRANDE,95131,20.4,Sudeste,59.5,MÉDIO,3.7,1,3.5,4,1516.8,16,3547304.0,-23.448798,-46.914761,77873,99.9,95.0,5.5,114,188,78.9,0.39,0.527,2169,180,95.8,577,Secretaria Municipal de Saúde,57.8,30.0,82.6,6.2,75.1,91.7,78.7,MÉDIO,307,2.42,1.26,5.76,5.6,0.9,238.6,48.1,28.1,11.6,30.2,16.4,212.9,56.4,0.0519,0.0389,0.2724,4.15,77.74,42.08,40.12,38.22,85.6,77.6,86.7,True,2,Sarampo:86% | Geral:79%,77.74,,,,3547304.0,0.0,0,0.0,v40+v37+v3,51.61,1302.0,387.0,CRÍTICO
SP,Santiago do Iguape,3842,0.87,0.0,70.9,8.8,8.4,39.5,3.0,-5.0,0.0,Sudeste,MODERADO,0.795,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MICRO,2881,9.1,Sudeste,44.1,ALTO,4.0,2,0.1,3,636.8,1,,,,67980,88.3,38.8,21.2,8,382,70.7,0.647,0.416,49,98,99.6,10,Secretaria Municipal de Saúde,50.5,52.7,65.6,0.0,99.0,53.0,14.2,ALTO,2,0.52,2.6,1.8,1.93,2.08,239.8,48.4,28.3,11.6,30.3,8.8,149.5,34.3,0.0514,0.0388,0.2714,2.66,88.67,26.17,60.59,43.92,79.1,72.0,82.3,True,3,Sarampo:79% | Geral:71%,78.67,,,,,0.0,0,0.0,v40+v37+v3,57.91,3206.0,1236.0,MODERADO
SP,Santo Anastácio,17960,2.24,0.1,65.0,5.2,8.8,48.0,20.0,-5.0,17.0,Sudeste,DÉFICIT,0.762,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,13470,15.0,Sudeste,69.5,MÉDIO,3.4,0,0.0,5,785.8,3,3547700.0,-22.037515,-51.721961,66528,96.5,56.9,15.5,30,330,72.3,0.579,0.451,186,112,93.5,53,Secretaria Municipal de Saúde,59.0,39.2,64.1,43.7,83.2,72.5,65.0,MÉDIO,16,0.89,1.67,2.52,2.62,1.67,232.9,46.6,27.3,11.3,29.7,10.2,255.2,23.1,0.054,0.0394,0.2772,3.11,82.46,22.58,44.01,40.06,67.9,62.1,73.8,True,3,Sarampo:68% | Geral:72%,72.46,,,,3547700.0,0.0,0,0.0,v40+v37+v3,49.6,942.0,188.0,CRÍTICO
SP,Santo André,782048,2.24,0.1,65.0,5.2,8.8,48.0,1348.0,-203.0,751.0,Sudeste,DÉFICIT,0.798,5.0,"CAPS II,CAPSad,CAPSi,CAPS III",Municipal,2.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,METRÓPOLE,586536,15.0,Sudeste,71.2,BAIXO,3.1,0,2.7,5,2288.6,111,3547809.0,-23.726204,-46.443466,78329,99.9,95.0,3.6,587,153,81.1,0.339,0.565,7577,195,97.3,3832,Secretaria Municipal de Saúde,60.9,37.2,81.6,6.5,75.0,90.7,94.7,MÉDIO,3269,4.18,1.42,8.64,8.4,0.75,240.5,48.5,28.3,11.6,30.3,11.0,238.2,43.3,0.0512,0.0388,0.2708,3.75,88.91,39.66,40.3,36.02,66.8,68.5,79.1,True,3,Sarampo:67%,78.91,,,,3547809.0,0.0,0,0.0,v40+v37+v3,54.08,1994.0,744.0,ALTO
SP,Santo Antônio da Alegria,6933,2.24,0.1,65.0,5.2,8.8,48.0,6.0,-2.0,7.0,Sudeste,DÉFICIT,0.759,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,5199,15.0,Sudeste,67.4,MÉDIO,4.0,1,0.0,4,784.2,1,3547908.0,-21.092416,-47.19497,66396,96.3,56.8,15.5,11,331,72.2,0.58,0.451,86,112,94.8,21,Secretaria Municipal de Saúde,52.1,37.6,64.0,0.0,83.9,72.2,64.8,ALTO,6,0.87,1.44,2.52,2.62,1.59,232.3,46.4,27.2,11.3,29.6,10.4,261.1,23.6,0.0543,0.0394,0.2777,3.18,81.88,23.93,60.13,45.64,42.2,93.8,100.0,True,3,Sarampo:42% | Geral:72%,71.88,,,,3547908.0,0.0,0,0.0,v40+v37+v3,55.43,2372.0,871.0,ALTO
SP,Santo Antônio de Posse,23867,2.24,0.1,65.0,5.2,8.8,48.0,27.0,-6.0,23.0,Sudeste,DÉFICIT,0.765,1.0,CAPS,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,MÉDIO,17900,15.0,Sudeste,69.7,MÉDIO,3.4,0,0.1,5,1113.1,3,3548005.0,-22.603338,-46.950016,69993,99.9,88.2,8.0,27,225,76.4,0.454,0.49,291,150,92.8,92,Secretaria Municipal de Saúde,64.7,39.3,76.8,32.9,76.2,93.1,92.3,MÉDIO,34,1.42,1.26,3.96,3.85,1.13,233.6,46.8,27.4,11.4,29.7,12.9,242.3,39.2,0.0538,0.0393,0.2767,3.67,73.39,39.08,30.78,35.72,93.0,74.4,84.1,True,1,Sarampo:93% | Geral:76%,73.39,,,,3548005.0,0.0,0,0.0,v40+v37+v3,46.38,440.0,45.0,CRÍTICO
SP,Santo Antônio do Aracanguá,8593,2.24,0.1,65.0,5.2,8.8,48.0,9.0,-2.0,8.0,Sudeste,DÉFICIT,0.783,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,6444,15.0,Sudeste,68.7,MÉDIO,3.7,1,0.0,4,796.7,1,3548054.0,-20.8731,-50.554795,67452,97.9,57.7,15.3,14,325,72.6,0.571,0.448,71,112,91.4,26,Secretaria Municipal de Saúde,53.4,39.2,64.7,0.0,85.9,74.5,65.9,ALTO,8,0.93,1.16,2.52,2.62,1.63,237.3,47.7,27.9,11.5,30.0,10.6,260.4,24.3,0.0524,0.039,0.2735,3.21,86.55,22.29,59.96,42.24,56.6,69.7,80.2,True,3,Sarampo:57% | Geral:73%,76.55,,,,3548054.0,0.0,0,0.0,v40+v37+v3,55.86,2490.0,921.0,ALTO
SP,Santo Antônio do Jardim,6243,2.24,0.1,65.0,5.2,8.8,48.0,6.0,-2.0,6.0,Sudeste,DÉFICIT,0.78,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,4682,15.0,Sudeste,68.5,MÉDIO,3.7,1,0.0,4,795.1,1,3548104.0,-22.131046,-46.683231,67320,97.7,57.6,15.3,10,326,72.5,0.572,0.448,57,112,92.0,19,Secretaria Municipal de Saúde,53.1,38.5,64.6,0.0,85.9,74.2,65.7,ALTO,5,0.8,1.6,2.52,2.62,1.6,236.7,47.6,27.8,11.5,30.0,10.4,247.8,23.9,0.0526,0.0391,0.274,3.09,76.21,20.81,60.02,42.98,93.1,65.1,76.3,True,1,Sarampo:93% | Geral:72%,76.21,,,,3548104.0,0.0,0,0.0,v40+v37+v3,52.52,1565.0,553.0,ALTO
SP,Santo Antônio do Pinhal,7314,2.24,0.1,65.0,5.2,8.8,48.0,2800.0,-2.0,7.0,Sudeste,DÉFICIT,0.746,1.0,CAPS I,Municipal,0.0,0,0,0.0,SIM,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,5485,15.0,Sudeste,68.6,MÉDIO,3.6,0,5.6,5,777.4,1,3548203.0,-22.831425,-45.698127,65824,95.5,56.3,15.7,12,333,72.0,0.585,0.453,81,112,92.7,22,Secretaria Municipal de Saúde,66.2,38.0,63.7,100.0,79.1,71.0,64.3,MÉDIO,6,0.82,1.37,2.52,2.62,1.64,229.6,45.7,26.8,11.2,29.4,9.9,249.3,22.2,0.0553,0.0397,0.28,3.02,69.39,22.79,47.23,36.31,120.0,76.7,86.0,True,1,Geral:72%,69.39,,,,3548203.0,0.0,0,0.0,v40+v37+v3,46.13,405.0,32.0,CRÍTICO
SP,Santo Expedito,0,,,,,,,,,,,P3,,0.0,Dado não disponível,,0.0,0,0,0.0,NÃO INFORMADO,0,0,,0,0.0,0.0,0.0,DADO_PENDENTE,False,INDEFINIDO,0,80.0,Sudeste,50.0,ALTO,5.5,4,0.0,2,,0,354830.0,-21.8249,-51.3702,62370,86.2,50.8,17.4,0,369,69.9,0.648,0.477,0,148,93.8,0,Secretaria Municipal de Saúde,42.3,45.5,11.1,30.0,73.4,54.7,50.0,ALTO,0,0.0,0.0,3.6,3.5,0.0,209.5,40.5,24.1,10.4,27.6,7.5,189.9,27.8,0.059,0.0405,0.2881,2.71,60.48,29.64,73.27,73.72,75.9,68.7,79.1,True,1,ALERTA: Sarampo 75.9%<80.0%,50.48,,,0.0,354830.0,0.0,0,0.0,v40+v37+v3,,,,
SP,Santos,429547,3.35,0.1,65.0,2.2,8.8,48.0,680.0,365.0,412.0,Sudeste,SUPERÁVIT,0.774,4.0,"CAPS II,CAPSad,CAPSi,CAPS III",Municipal,2.0,30,30,0.53,SIM,30,30,HPDS,30,0.0,30.0,30.0,HABILITADO,False,GRANDE,322160,15.0,Sudeste,75.2,BAIXO,3.1,0,0.0,5,1502.1,61,3548500.0,-23.86771,-46.290551,77114,99.9,95.0,5.5,387,189,78.7,0.394,0.529,3760,180,97.8,1954,Secretaria Municipal de Saúde,61.9,37.2,81.1,11.4,72.6,91.7,100.0,MÉDIO,1040,2.42,1.42,5.76,5.6,0.9,235.4,47.2,27.6,11.4,29.9,15.9,212.3,54.5,0.0531,0.0392,0.2751,4.06,84.7,43.12,33.46,36.65,76.5,91.7,98.5,True,3,Sarampo:76% | Geral:79%,74.7,,,,3548500.0,0.0,0,0.0,v40+v37+v3,51.72,1328.0,401.0,CRÍTICO
SP,Santópolis do Aguapeí,0,,,,,,,,,,,P3,,0.0,Dado não disponível,,0.0,0,0,0.0,NÃO INFORMADO,0,0,,0,0.0,0.0,0.0,DADO_PENDENTE,False,INDEFINIDO,0,80.0,Sudeste,50.0,ALTO,5.5,4,0.0,2,,0,354840.0,-21.6602,-50.518,62370,86.2,50.8,17.4,0,369,69.9,0.648,0.477,0,148,93.8,0,Secretaria Municipal de Saúde,42.3,45.5,11.1,30.0,73.4,54.7,50.0,ALTO,0,0.0,0.0,3.6,3.5,0.0,209.5,40.5,24.1,10.4,27.6,7.5,189.9,27.8,0.059,0.0405,0.2881,2.71,60.48,29.64,73.27,73.72,76.8,69.0,79.8,True,1,ALERTA: Sarampo 76.8%<80.0%,50.48,,,0.0,354840.0,0.0,0,0.0,v40+v37+v3,,,,
SP,Sarapuí,12842,1.4,0.0,71.8,8.9,9.2,53.0,14.0,-11.0,-2.0,Sudeste,MODERADO,0.783,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,9631,8.2,Sudeste,44.6,ALTO,4.3,2,0.5,3,796.7,2,3551108.0,-23.663893,-47.785174,67452,97.9,57.7,15.3,21,325,72.6,0.571,0.448,116,112,92.1,38,Secretaria Municipal de Saúde,51.4,50.9,59.5,0.0,86.5,74.5,26.5,ALTO,11,0.86,1.56,2.52,2.62,1.64,237.3,47.7,27.9,11.5,30.0,10.4,250.8,23.9,0.0524,0.039,0.2735,3.11,76.55,20.78,58.85,43.76,92.0,76.4,85.8,True,1,Sarampo:92% | Geral:73%,76.55,,,,3551108.0,0.0,0,0.0,v40+v37+v3,52.38,1529.0,532.0,ALTO
SP,Sarutaiá,7842,1.38,0.0,72.1,7.5,9.2,54.0,8.0,-7.0,-1.0,Sudeste,MODERADO,0.765,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,5881,7.9,Sudeste,51.0,ALTO,4.0,2,0.2,3,787.3,1,3551207.0,-23.25819,-49.482868,66660,96.7,57.0,15.5,13,329,72.3,0.578,0.45,48,112,89.3,23,Secretaria Municipal de Saúde,51.4,51.1,58.3,0.0,80.1,72.8,40.6,ALTO,7,0.89,1.28,2.52,2.62,1.66,233.6,46.8,27.4,11.4,29.7,10.1,253.0,23.0,0.0538,0.0393,0.2767,3.09,73.39,21.97,59.96,45.82,108.2,88.4,95.8,True,1,Geral:72%,73.39,,,,3551207.0,0.0,0,0.0,v40+v37+v3,52.37,1527.0,531.0,ALTO
SP,Sebastianópolis do Sul,5842,1.39,0.0,70.3,8.6,9.4,54.5,6.0,-5.0,-1.0,Sudeste,MODERADO,0.762,0.0,Nenhum,,0.0,0,0,0.0,NÃO,0,0,,0,0.0,0.0,0.0,SEM_LEITO,False,PEQUENO,4381,9.7,Sudeste,43.1,ALTO,4.7,2,0.2,3,785.8,1,3551306.0,-20.628668,-49.915177,66528,96.5,56.9,15.5,10,330,72.3,0.579,0.451,25,112,92.2,17,Secretaria Municipal de Saúde,49.7,49.0,57.0,0.0,82.0,72.5,28.8,ALTO,5,0.86,1.71,2.52,2.62,1.71,232.9,46.6,27.3,11.3,29.7,10.1,250.8,22.9,0.054,0.0394,0.2772,3.07,82.46,21.98,57.71,47.12,71.4,75.4,84.9,True,3,Sarampo:71% | Geral:72%,72.46,,,,3551306.0,0.0,0,0.0,v40+v37+v3,54.62,2149.0,793.0,ALTO
